"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P00905",19.9232765453062,NA,20.2958640826079,20.3961888276475,NA,20.361138966324,20.2884136269413,19.994160499988,19.9113206133473,NA,20.7815131146255,20.1317138726337,21.4992669434095,21.9327131310993,22.3019904940996,22.4295429378835,22.6328528739991,NA,NA,23.2421854413863,22.9773000957007,23.1555846428257,22.4296230478771,NA
"P00906",18.9415926682068,18.9089125877645,19.2097029256398,19.0942729257077,19.4895121845585,18.8232292358227,18.8468211536504,NA,19.1301207415593,18.9477912103936,NA,19.5438035725239,19.0318251499061,19.1377090590789,19.141858035292,19.7662652228994,20.1681320609555,19.8690576800289,19.5508442862993,19.8805831860663,19.9904854484663,19.8149345841824,20.2252662738838,19.4313557172124
"P00907",20.1007636019078,20.3155993841162,NA,NA,20.2602261095439,18.9233807751667,NA,20.255466659174,20.7549042891969,NA,NA,21.1024206330943,20.3745034443079,20.4305937707018,19.5270496732582,20.4844357758654,20.7213148832048,20.8955740519303,21.0141841461778,21.0507958587053,21.2635379459326,21.1767542286309,20.2890403146394,21.2418240350878
"P00908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00909",19.9642120358099,19.6598687468823,19.2837602458189,19.6526690334665,20.4157143593048,20.2946692513285,19.5613304614972,18.9270521683351,20.4645182936563,20.6043743924784,19.8275392318153,19.8852773625992,20.4496649358997,NA,20.1880379261583,20.7346275039207,21.1488142214389,20.9459818052283,NA,20.9482735627898,21.4326761453106,20.6744425726599,20.0386069855426,21.1544385881351
"P00910",19.0665475831648,19.602085760131,19.2177716886928,19.5792378145229,19.5441300168652,19.4609252535475,18.8619293488235,19.3513815691646,19.7224293818456,19.7836142579459,19.1448126703966,20.2234428232399,19.3882569437151,NA,19.2773020177914,19.7903904117091,20.0884871098651,19.894808573795,19.9941032711031,20.3701979117338,20.0000269265291,NA,20.4209168154944,19.9079431769531
"P00911",19.121579870128,19.0343764128462,19.4986249514207,19.0684681820255,19.7411787087045,NA,19.6485915297284,19.7024160070875,20.3067009943732,19.9235834314738,20.2176578492486,NA,18.5398933951769,19.8631418317538,19.6151824671081,18.9059315134269,20.5645489480593,20.2953792657971,20.5290086619309,20.4723973711029,20.3430676043536,NA,19.5741346255495,19.5788335965052
"P00912",19.7937211863965,19.4203249760326,19.6016621878832,19.114666234505,19.8214885204486,19.855392678444,19.6048950756759,19.5555885157102,20.0505699781575,NA,NA,NA,20.0687468401195,NA,20.2645893310475,20.3151305192152,20.2877636859733,20.3750044446885,20.632019692492,NA,20.5279324370459,20.0157759635636,20.6192406816226,20.9388361824443
"P00913",19.8306639675109,NA,19.0916134575815,19.8367175929422,19.4639763480407,19.5978654759133,19.8957848588696,19.1044271911162,20.6487121908807,20.4266127728219,20.2210808380062,NA,19.4982618385917,19.7228221424641,19.1992398402278,19.6140293680967,19.5917694802189,19.9951346301707,20.5101932993711,20.5477830886386,19.790199299375,NA,19.888266229147,20.7099507078727
"P00914",18.7905835713356,19.3462215162279,19.2906679001082,19.3486703897446,19.5222873395962,19.3260471688715,19.4000906045817,19.6813524420421,19.4464887848045,20.1142094391547,19.6562265797208,19.7012487205914,NA,19.7369393935637,19.5233730667084,19.3956376345865,20.2688693247852,19.4314705644007,19.9916592526784,19.1472569736768,19.9976804710612,20.6492885212451,20.0732382946691,19.7265105656882
"P00915",NA,19.5927355246419,19.3106167882681,19.2106066183648,19.8662428443513,19.763570332272,20.0242611710088,19.7419333224625,19.9664938074076,20.0431175818133,20.3021750331901,20.1932790633514,19.7808818913112,19.1409072226666,NA,19.1951907070412,NA,NA,20.5160651912109,20.4823142701749,20.5261423716978,19.8715754006543,20.7215365984029,20.6465287385656
"P00916",19.8102491851698,19.6954994618764,19.9891707371783,20.0904295813268,NA,NA,18.9650100352723,19.9453046386458,20.8428679763243,20.7474670205548,20.5931352463514,NA,19.7635246676914,20.3163060481173,NA,20.4861219219978,20.5293359318653,21.1390852840825,20.8766186681916,20.4090662857878,20.6462352592528,20.9914818838733,20.8123683898328,21.1179448455343
"P00917",19.4586990715724,NA,20.3283010767741,19.6206971981821,NA,20.0305541375745,19.7741514204991,20.2299397455158,20.2316247518409,19.7582267087265,20.8108638941264,20.7572921779969,21.6464220652458,21.5882147036907,21.1570328584983,21.7364446392631,22.7895513484221,21.2094077497549,21.3648156092808,22.1664025310263,22.3174239746226,22.8515539649662,NA,21.0624647446566
"P00918",20.6049847715433,20.0832287036542,20.1869153152049,20.432084177176,21.0158613473439,20.7575327212399,20.7505108383721,19.3330376393325,20.3750243211496,20.6870143595067,20.2567172490609,20.955149409873,20.6995131237255,21.0440073143606,NA,20.8045358901179,20.8832655188093,NA,21.6838294435653,21.4794875312303,NA,21.4427877444178,21.0337814062493,21.5654776736421
"P00919",19.4713964025984,20.1719895329716,20.4977630980389,19.7126301587772,NA,20.16178597495,20.6942328225561,20.4290852164822,20.5873548489491,19.7291168912218,21.3213920603275,19.7355419650191,20.3611483299453,20.6917748287132,20.5210574899209,20.4600691180114,NA,19.8881200657707,20.52689948484,21.2746392277813,NA,20.8420820543855,20.3783275544536,20.4712771577227
"P00920",17.8481986089054,18.2376258664977,18.6752176525304,17.6188974642521,18.6201225704052,18.3742402391659,19.5187156836081,19.1725418302287,19.6454804210746,19.3667709524883,NA,20.1504517636428,19.4265681325424,19.3005446388664,19.4020074695231,19.228123270756,19.8957842269853,20.4227256291462,19.8817178931833,19.9434939453923,20.2544322547006,19.6976275192686,19.9975215327695,20.0785052868186
"P00921",19.3980194292443,20.144374038581,19.889537461415,NA,19.5515809761893,19.9817473124478,20.5509764175113,NA,20.1746298908228,20.5860884890944,20.937166104861,20.5701362853905,20.4107836629472,20.345284963506,20.122575822266,20.069279520402,20.7373679306231,20.9443233092105,20.2375005201338,20.5878785087486,21.1905877327572,21.0856643055243,20.5460601081339,21.4239531611827
"P00922",19.8922699398722,19.9022855439732,19.4033806441798,NA,20.2376957898263,NA,NA,NA,20.5270039678513,19.8398302658026,19.8804640095604,20.5758517343791,20.239734297924,NA,19.900769715723,20.0050894399005,20.8153084552517,20.9131756866716,20.8692483358429,NA,20.9027766313345,NA,20.6953981562549,20.4228843298394
"P00923",20.1400663666671,19.8231637281345,20.1947109333237,NA,19.9337888396566,20.2576665048982,NA,20.1064801585221,21.0003418743323,20.2280214305533,19.9998181049378,NA,20.1836878083928,20.0971426941869,19.5849402188799,19.9510390052481,NA,20.2169378753048,NA,20.0032416442575,20.3176098126198,NA,20.4932555313342,20.4342146960156
"P00924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00925",20.1369453124686,NA,19.4603214026542,NA,20.0589626099434,19.6907097959778,20.8018356286626,19.8745662993209,19.943379154711,20.787418004671,20.6835813695596,19.5596162847591,20.6343744987231,20.9114448601049,20.3196265587196,20.3542488423948,20.1827089756889,21.0148519337899,20.978958757625,21.3345608275156,20.9594856504637,NA,21.2065430203491,NA
"P00926",19.9642226237112,19.4060033647494,19.5788649433455,19.6552297069146,19.7568216209781,19.2084124373476,NA,19.5792352687236,19.8717986640687,20.6432740797038,20.5252708962327,20.93601437784,NA,20.463655623996,20.5672576152731,19.8879131439296,21.1014038155776,20.9574284434456,20.5145522525885,20.6356141748768,21.3622157108363,20.9254999764427,20.9659691296959,20.6284644728453
"P00927",20.1448079168171,19.8321042429738,19.8355369685504,19.0583387196097,20.1394538775136,20.0069699740093,19.6810872213402,19.0052539738407,20.3261723673947,NA,20.5622383623741,21.0239614836836,NA,19.686558983072,20.1380514830233,19.4712885566503,20.933918693111,20.7286688177024,20.5866755430939,21.2937623520044,20.7092127803867,19.6287838572522,20.3476295517384,20.5463394088993
"P00928",18.9302220326099,17.7035312877618,19.2251679467676,19.2772171843476,18.9783376571943,19.920044798376,19.0490362703582,19.1221961965871,20.1971461945256,19.9082154578821,18.7643115009482,18.4796176667357,18.7586872076891,19.9411107571917,19.6638451126407,19.270396154049,20.2136084229887,19.9234036844109,20.2152750183749,20.1889640820626,20.6890935111442,20.1707725691755,20.752615824013,20.0770427196577
"P00929",17.7156534406646,18.1330611771012,18.1617412825772,17.9490987375806,17.9679187169016,17.3010215946535,18.3045122327406,17.9552224331964,18.3685843848519,18.7801264614773,18.7893123066278,18.3346294339107,18.4360154616371,18.4097074953216,18.0722937104528,17.5160187550231,18.4324317190459,18.6276650264667,17.8896083763605,19.0928631250568,18.3045295997853,18.9233239406113,18.6268825638804,18.8234514408092
"P00930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00931",20.1300199948521,19.8707552270186,19.554266085341,20.197449905635,19.9472709756915,20.0134753466735,NA,20.2058939604682,19.5912769445131,20.825071740773,20.3450740448488,NA,20.6254853856139,20.1416181824399,20.2600268108632,20.496430538319,20.1587662325276,21.1689338943852,20.9309828166283,21.0000288239956,20.4704445630348,20.8333685026604,20.6497053287736,19.1458586331918
"P00932",19.3570465439958,19.5881849310922,19.5859018537729,19.4361958601852,19.4735634712249,19.9408150392278,19.3306939369619,19.5390599335435,20.2361041238268,20.5136445907379,NA,20.3411462443454,20.2685957409966,19.5417966681491,19.7564010704543,19.2772710114457,20.5339518656809,20.3911537586158,19.9024979535037,19.8446648615238,20.5674873794908,NA,20.1035927540529,NA
"P00933",NA,20.0614659032263,NA,NA,19.9190850304882,NA,20.0689133030435,19.5304382140183,20.5884599248597,20.7951534515385,20.5388866074547,NA,21.1952953211243,21.1865862481057,21.7762861137032,21.2418076175012,21.459895256486,NA,22.0093611479026,21.6479308213117,22.4553799879144,22.3570238520556,22.516893077798,NA
"P00934",19.0968451159226,19.0317898044908,19.2612088302745,19.5611022362321,19.1719669621674,19.1800821110402,19.8573971688965,NA,20.3782775093694,19.29972746635,19.1845637600938,19.8090421761708,19.7152678164707,19.3823536937927,19.6046673837239,19.8873234205799,19.905483653892,20.0990677492338,20.4332374224485,18.7594131408651,20.2340573439684,20.4704681167146,20.2718758533497,19.8041379707533
"P00935",20.294944252742,19.5807006587857,20.2920039611797,20.095821561703,20.4611337006729,19.8293242742967,20.324940031982,20.0089098013245,19.8753194732701,NA,20.4519616205455,20.9131427970394,20.5360536128608,NA,19.9745890781359,19.6760462671289,18.9200153578134,NA,20.5561124385004,20.4660609033055,19.7083242929531,21.0664505028911,20.3903075156688,21.3083694371999
"P00936",NA,19.4057820948842,19.3904950617522,19.1905994603997,NA,18.7354859900522,19.1873344524416,19.854624744154,19.5563661990044,19.7000729380897,18.524508358658,NA,19.3083125412029,19.4775978943667,19.4196088996134,19.2737296705416,19.4780169033423,20.3283495345322,20.281243217961,20.2891803334916,20.1946208206713,19.7283345805241,19.7676755075784,19.8685279558218
"P00937",19.1858923532643,19.3731126546118,19.8027532188148,19.3283701252478,19.5501029062828,19.437939752068,19.7326492659275,18.97831474167,19.5229307463153,19.1399326955671,NA,19.0171366660954,19.6864231446853,19.4847904762944,19.1474138978085,19.6679590700867,20.53352035506,20.5389691871805,20.3171112705062,NA,20.6186116258864,20.594888814691,20.7789604872968,20.8782126506678
"P00938",20.0844580053993,18.7541751978546,20.0873258467382,19.7002202923764,19.2996777634331,19.6354742894899,20.0848806888374,19.8444761436913,19.983838445281,NA,NA,20.3738168450368,20.1753994000361,19.860659868953,19.9464366843459,19.7497672919236,20.7656931082552,20.7559136944319,20.1108752874784,20.7408532079221,20.4070949844672,NA,20.4407032818242,20.4924535033244
"P00939",19.2334170256227,NA,20.4304039953758,19.6937344463142,19.8198034265901,20.412139682696,18.9154475943224,20.1433265118733,21.2404540485686,21.0764422971131,20.7008760181411,20.6284697763023,20.4389735385015,NA,19.7625848019334,19.9904026610191,21.1674305512884,20.7032377199051,20.9662894381204,20.8336689452628,20.6502874420576,21.1462792525696,20.6020157503211,20.9925090358266
"P00940",19.7314330912065,19.6351586859934,NA,19.8780480840716,19.5286185055223,19.9265540602405,19.2099743517259,20.2466679439816,20.4892453180251,20.1515022744309,NA,20.648090023127,20.0431041258674,18.823462884221,20.1971690471555,19.3691025914861,20.6884676039281,NA,20.7455065665859,20.7383058880807,21.0511234111298,20.6462877142922,NA,20.0878561213863
"P00941",NA,20.1135549868701,NA,19.7558850910117,20.0040984059749,20.0719330628636,NA,19.8926381532709,20.7328091580865,20.004386847906,19.9571202471696,20.2281805474467,20.7476636760613,20.9373935173093,21.3289652991062,NA,21.5224554970872,20.8167839380587,20.2968097644883,NA,NA,22.0494381805234,NA,20.8672383017601
"P00942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00943",19.0485771629526,19.0839408431879,19.3019323296451,18.4485318075416,19.6387680437017,20.0218857135718,19.4720976334263,18.1355138512858,19.5810950601281,20.0388151639062,20.2454704153573,19.7867341836894,19.9356692612481,20.1540003631863,19.4270706143147,NA,20.5378884220481,NA,20.0358421149217,20.4542735887744,20.2578524833184,NA,20.0030836880617,20.5503076464996
"P00944",NA,NA,19.9884203838258,19.7429042534262,18.8802200279213,NA,NA,18.6681239565616,19.8210349015329,20.4679416424085,20.1007386986773,20.1555815893946,19.7126545179232,19.7716764026664,19.9239948221597,19.6406881497494,20.4088810319547,20.3067377847712,20.4666655380545,20.8920084085879,NA,20.3769966655252,20.6382254254909,20.686693146519
"P00945",19.1261885431926,18.9542325937522,19.0278806847383,19.2465677278633,19.0242727124059,19.2298865290379,19.125327833644,19.12402047095,20.1512929264057,19.9690902147291,20.2688678162043,NA,19.0894332577997,18.6234523962822,19.3015541415143,19.6454420599476,19.9027996021216,19.3845326865655,20.0850131136926,20.3486867713788,20.2242754927105,19.6783462268106,20.5654048846626,20.1492676628788
"P00946",19.2643846311643,19.3455893889936,19.183493271085,NA,19.1370899023308,19.3246266931623,19.6919515819842,19.5570260669491,19.4426299101198,19.6268346619059,20.0564076765956,20.1016090093803,19.7897598446796,19.6690468903162,NA,19.5463422842392,20.1940985595112,19.6970954979347,19.5330631299655,20.3441497582738,20.4596871495826,20.49465516439,19.8740557102448,20.4057138995661
"P00947",NA,NA,20.3087556191114,NA,20.769983646505,20.4840365309233,21.0027178009789,21.2312594436048,21.4560107195149,21.3917732143673,NA,NA,20.786618648716,NA,20.2310617642647,20.705306502991,21.7606873014636,NA,20.8588573922936,20.5723782064973,21.4421433264661,21.1225694398132,21.6685128045459,NA
"P00948",19.5347896238595,19.5866937019554,19.7041132679828,19.0197933047945,18.8987343188036,20.3097607413889,18.8229186494647,19.8869487013895,20.6023638655448,NA,20.3905463261193,20.301794894156,22.4143589213445,22.4055375861406,21.9463262965827,22.5769825412627,NA,22.9925808419976,22.5682522451968,22.3341358298687,22.7776793464165,23.1526326997721,23.1224487486369,22.4567669939862
"P00949",18.8896413586099,18.6202117456529,18.6083334402698,19.0045687438784,18.1105691160667,NA,18.5301627835446,18.4801905282534,18.1144091266398,18.5893126076913,19.5118501920369,18.6833263794531,19.7864856879508,20.317291006988,19.2256285929524,19.7441473538011,20.3467578669483,20.3017750291061,19.8142356133865,19.9146685517648,20.2594174110778,20.5247968297211,20.4910237686205,20.4548618813224
"P00950",19.646510060981,19.2947718537235,19.6385177581748,19.6373912520172,NA,19.3489302611229,19.946427379727,19.5726794718807,20.0075655309931,19.926762892444,19.7614156327266,NA,19.9632125939915,NA,19.3294882888759,20.0224757103586,NA,20.2372937082616,20.3946343643079,19.6287931080438,20.3302577592996,19.9926474826136,20.2248693173439,20.002644442864
"P00951",NA,19.56703227243,19.6214812951245,19.9982718094852,NA,19.7537387860887,NA,NA,20.3736339236174,20.5917014421461,20.3407486519151,19.1995112151294,22.0446469897403,NA,21.9323262252683,22.181319856633,23.2684562237189,23.3199044664927,NA,23.194716110832,23.2007956111093,23.6680928777741,23.0900512609084,22.4773274700946
"P00952",19.6393675210501,19.8056391174976,19.6664354705406,19.8374168986574,19.6371639827437,NA,18.8461552766057,NA,20.6623758221076,19.6430631079712,19.7861584622297,19.9454623219287,NA,20.0343566701956,19.9356527613408,20.2740812853288,20.4429231435487,20.3585298364152,20.5095325814288,NA,20.0519418071936,20.5928984400654,20.3003478526354,NA
"P00953",20.2784459094749,20.3735006535167,20.2517992022746,20.8069718502436,NA,NA,20.1012350843748,20.2356361181823,21.118384221551,20.8110514377378,21.1468828409911,21.094088577931,18.6710636688727,20.8481533589775,20.6986907017655,20.2639234026035,21.1923900146937,19.6575147671604,20.8018994018379,20.2451431334715,21.0268925335588,20.4256506987245,21.1144021343494,NA
