"","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","S14","S15","S16","S17","S18","S19","S20","S21","S22","S23","S24"
"P00847",19.370518929629,NA,19.5104986853977,19.1841773645357,19.2841481652107,18.9514765117242,19.909469209144,19.4436724677554,20.1300977465915,19.2408877348132,19.5754146105933,20.5194787460408,19.6959921766129,19.5144983716254,22.4729708877907,19.2480803590459,20.1263314547898,20.2584774138841,19.2996031917471,20.3105872881824,20.0561143561444,20.1188745317453,19.5972448545979,NA
"P00848",20.1290009431599,19.7561777792696,20.139690195289,20.091324231093,19.4714271277351,20.647114160322,20.4736120191328,19.2241657096503,NA,NA,20.9846280404963,20.7930592031183,NA,20.366645727187,23.6435715824019,20.6920935650707,20.6606505312606,NA,21.2371251087901,NA,21.1146879407672,20.9265956739518,20.4497836583032,20.9473923747253
"P00849",18.9900662942635,18.277190586078,18.764054641676,19.2892945781837,19.0144251304392,19.0633413261204,18.4299380125341,19.3202848060633,19.6886288026565,18.8694285624358,19.5908609056296,19.4696583984166,17.9860003589869,17.442558766784,21.3369887891054,17.8694905581512,18.3247339514257,17.9560127398973,18.6346092245794,18.4904146575365,18.6398096146009,18.2156355111352,18.2292914270932,18.40583559303
"P00850",19.2597428852326,19.561803124801,19.477041977545,19.0925569835901,19.198875132886,19.4073092323543,19.9067274268075,19.6964547245514,NA,19.7514167538048,19.7506562128539,NA,19.2092611926409,19.8836344459907,22.8494100861541,19.9074940846094,20.0729373008691,20.4481448423074,NA,20.3342409311673,20.8288435598842,NA,20.6122226916241,20.1007822735763
"P00851",20.3139528982828,20.4696530828553,NA,19.9096161566946,20.2763696220001,NA,NA,20.6295955423047,20.968929934734,20.7593209236895,20.2313468591819,20.2803524949661,21.6893469953447,21.3406626144824,24.2738837817119,NA,21.7353272834047,20.98153872743,21.3801101068866,22.5513987557601,22.2318459535525,21.5242885746911,21.7944579974736,NA
"P00852",20.2746722788227,20.0962679994279,20.5927216328903,19.9288262059978,20.2361023197818,NA,19.7863502604219,20.3586072869968,20.2142067111323,20.8975184833339,NA,21.0671712028949,20.2899517801809,20.4422171263747,23.8232932179333,19.7358011395491,NA,21.0716265416785,20.7071407194712,21.2000917778033,21.21917892957,NA,21.0837341298023,NA
"P00853",20.3079246632324,19.8032011044303,19.1228962111571,19.9827864699848,20.5158178830126,NA,20.383276077222,19.7208499381703,20.7896645913906,20.428974642964,20.5984696497062,20.7531881992581,NA,NA,22.4790844291577,20.5930649769976,21.275859728967,20.7006015571243,21.142644235974,20.7751433083387,21.0058254349738,20.1457015298505,20.7750489874048,21.1077256642281
"P00854",19.3312331798631,NA,NA,NA,19.21081663521,19.2771626263,19.7040062067299,19.0073045755947,19.0709440079156,20.1151795605384,20.0616410052069,19.8958720217155,19.5048358011143,19.4250895155435,21.9331342169012,18.6789132795697,20.4944907782246,20.4248869580184,20.9591598386966,20.3541980998503,NA,20.6143936434014,19.3687078665191,20.8861301353544
"P00855",19.9003058956848,19.8817152431073,18.9334434539407,19.9774983359559,20.1818627907924,NA,20.259167484234,19.5129647452284,20.4222309522385,20.6397308189672,21.0477312454545,NA,19.8444100675149,19.969573997618,23.5736336907778,NA,NA,20.8138304740155,21.1638604758568,21.262971110089,NA,21.0306997149798,21.2552028509874,20.9527707753638
"P00856",18.8873279097646,NA,NA,19.7876493807865,19.1163431810689,19.4346309410155,19.7635002700761,20.1663580848022,20.9505587572303,20.0345612389676,20.4976042061929,19.9211474428486,NA,22.4260675106414,25.114202594309,22.0759017990545,22.9534367191829,22.6280728560766,NA,22.9688774139542,22.7342291160988,23.2780506194461,23.1697361227073,19.9666900532289
"P00857",18.6087657988791,19.7607708008944,19.8532323980752,19.9918388909692,19.9487342381692,19.7186318040388,19.7831279810954,19.5690262789718,18.6010153316779,20.4611009051543,20.356243444827,19.6050559448579,16.8638651453388,NA,19.6312583573209,17.1857041213969,17.2864049941317,17.513805730558,17.0853244169474,16.6762582268668,17.3551754589446,16.0937052188013,17.2876243205456,17.282718652466
"P00858",19.7736334040253,19.1455813076113,19.743288586619,20.236649689434,20.1492289769297,NA,NA,19.8848264892231,20.2582460162678,20.3847605976256,NA,20.708702227428,NA,20.2303679644981,23.4364106255831,19.5819988510725,21.0491536433394,20.4565968637312,20.7347834758161,21.1984530409401,NA,NA,NA,20.7350383628203
"P00859",19.6479825213219,NA,20.3339089152405,19.8423856511821,19.5226201986651,20.0638930927181,NA,18.6758916900877,NA,20.7940690601827,20.4225014045204,20.3853481505062,20.5102947993601,21.1626854461065,24.308710077294,21.3472491465213,NA,NA,21.9983008936886,21.2163473052754,NA,21.7687895748437,21.9458236434872,22.2079715479057
"P00860",18.9543951826804,19.0570512357695,19.2237882247336,19.3730423688912,19.5537275557427,19.294304009111,19.5246566974757,19.3392916354283,NA,19.635127474651,19.4443960619198,19.2259089970515,19.4335569623175,19.3015738940789,22.9170151465311,19.3842290370277,19.8692088094532,20.2381304886197,20.3887148088555,NA,20.1851843429913,20.5684577843418,20.8650645672211,20.2385452133724
"P00861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00862",18.8958949388061,NA,19.4326061572421,19.0085201762052,19.0052008214775,18.0847203635067,18.9268909738502,18.4002800076713,19.3312807735227,18.9499763486629,19.3218473908909,19.0474961285385,18.7444566165141,19.3303531406675,NA,19.3566716867947,19.7993775361804,19.4755340378904,19.2689470212824,19.4053297070218,19.3413037388282,19.0755311380588,19.8470614270639,19.7374394648277
"P00863",19.4858539193095,20.0332356202875,19.1589274583256,19.3160704740717,19.6830658402946,19.4962272046231,19.9603713761565,19.4601990507141,19.9254981669034,18.7103262449519,20.0342375435921,19.4458728976398,19.5179301784137,19.3650349964833,22.6692940540531,19.9581366503446,20.155841373864,NA,20.5741749388016,19.8637659775482,NA,20.2330915834641,20.2969659732804,19.7159343473495
"P00864",20.1089458351926,19.627874676389,NA,19.9887969969066,NA,19.5223769738965,19.99548522232,19.5523531289014,20.3672982609774,NA,21.1823176935317,20.6358203622231,19.9377058021369,20.0017220042435,23.4307414039729,19.4145282991648,21.2160620402901,20.1336012022467,20.1788982189286,20.0454668790115,21.2270167757711,20.4058599142498,21.0156341934082,20.906105033967
"P00865",17.4732161853264,18.3501402878539,17.9278778944112,18.124656092937,17.9326735533367,18.0311490937973,18.7601052781956,18.1344766653028,18.0172309061678,18.6707757830782,19.2024311463308,17.8595041632633,18.9190370926696,18.7026740902542,22.1640440224998,18.4652917494849,18.4229144353057,18.9773613723172,19.4228116694347,19.1924958937972,18.9412861848793,19.2024615517775,18.7772174149382,19.7068870444223
"P00866",19.8735347372575,NA,NA,20.0214633577831,19.5147512995671,20.5952211849656,19.8411259063409,NA,20.0917298985681,19.601717381036,NA,20.4312081680395,20.0859157195507,19.9377693970878,22.5009950047568,19.9947606385107,19.91700457277,20.4269176742784,20.8777523248983,20.5791202321169,20.8830526762104,21.1628084983875,21.0107824201371,20.3887979951588
"P00867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00868",18.7434449469867,18.5048621942747,18.4875842406484,18.8452043728822,NA,18.5157912599494,17.9995209716248,18.0067335079009,19.4049715506819,19.3171750025101,18.1022237683944,19.239627369159,19.9097627553815,20.5059943832013,NA,20.0663710526311,20.1757145400493,20.0468848576439,19.5299904720035,20.3906002904424,20.8636081124463,20.7311654474529,NA,20.5736914945621
"P00869",20.0734646531817,19.6924196584694,NA,19.6941177789131,20.120505716131,19.5013187814146,19.7678266075598,19.7338159774368,20.002339339874,20.3218668009761,20.7574255179026,20.4648384693601,20.2978578800751,20.0272853913411,23.2182680143784,20.2578551481104,20.5618763450678,20.5450628848102,NA,20.8109159577874,20.4864710981459,NA,20.69374038759,20.8207995539357
"P00870",18.730586807832,18.7162833189266,19.3607814683973,19.2058315560561,19.0897972759428,19.1361984233296,NA,19.2714011074549,18.724825247322,19.8362741117028,19.7317809528714,19.8376167985757,18.413433672181,19.179387527664,22.2704196314218,19.239503252308,19.8034146086599,19.4600114443222,19.737146543263,19.7200854961623,19.9040195348026,19.8463659735546,19.6603887478714,19.6628766866816
"P00871",NA,20.0878730221522,19.9565181759599,20.0814354260307,20.1668394432089,19.7950691860411,20.188534199668,19.2906717445356,20.2203645823657,NA,19.9774868818124,19.3608798802162,20.6022900977921,20.3515615726355,23.3548878722909,20.7862005836959,NA,21.2746015168085,21.4687210239988,21.1359088634333,NA,21.5106678499832,21.5087426935077,21.6720501850223
"P00872",19.4363702552176,19.0302939135096,NA,19.8125966842359,19.5987095091402,18.9065058339694,18.9957029109247,19.0168852598429,20.3637334140947,19.6741915869444,19.6026436846629,20.4664367307579,20.8330726846029,20.6249752128004,NA,20.8787503205651,20.6278114845577,21.4489613453338,21.6891584800134,21.529526061073,21.7238843951174,20.6031646601636,NA,21.2314120654507
"P00873",19.5306376730625,19.5717543742394,19.270596982533,19.0709481277227,19.3685804932039,19.0253143125418,18.3579656151285,19.2572888545821,19.7927442522967,19.9515042721663,NA,19.9846168616606,19.6216452610878,19.0720687956443,21.9304562586,19.5088007153636,19.9018938883345,19.3080798941605,19.4083938649862,19.8525726376003,NA,20.279145423321,19.8487694899566,19.8638930642633
"P00874",19.9243228950518,20.1554296387093,20.0108227567645,NA,20.0545687457745,20.0277428931856,20.4960418978166,NA,19.3984123429386,20.4641193899141,20.3844242518422,20.4279284797152,20.1588041578227,19.9466068707403,23.6886058937921,20.5315944688517,20.111233052717,21.3138432287412,19.8619556810287,NA,20.6084213526012,20.3461824223473,20.3795819014543,20.2329770170231
"P00875",19.4897763671112,20.5462991605253,19.9727670877302,20.0941527601819,19.8349383671404,19.650983716718,20.2258489730663,19.279902955283,20.8511517193528,20.9165879436885,20.704265164076,20.7445536451957,NA,19.18119830204,23.4754648280525,19.0751219787336,20.5933837728841,20.7952877678906,20.6668092745052,20.4454080143245,21.0453497910262,20.1294353290564,NA,NA
"P00876",20.1781710366487,19.6291482719778,20.0688950126426,20.3105815968937,20.1874624150113,19.5213550186205,20.5294949734389,20.4894078382771,20.6147648480266,NA,21.0490041714841,20.9038807156975,20.1611355723377,20.6450220180248,23.3888553534506,NA,20.9792479183031,20.0593713150253,NA,20.9322688607561,21.0850635995781,21.3980742064732,NA,21.0411632772524
"P00877",19.3356641731612,19.4749775170228,19.9897387941982,18.8452869379438,19.8414214111873,NA,19.9276727907265,NA,20.0198155747156,20.8701248407998,20.3148426876902,19.9539218721427,19.9767790410289,NA,23.2349269716934,19.8155574458663,20.2856862446845,20.5637474312309,19.8045353482607,20.3576441719168,21.1245721363548,NA,20.7774737240659,20.0279419868971
"P00878",19.4316870697569,NA,19.7382397794233,17.4998704330278,17.439109420206,19.6486959081596,19.0652423453572,19.7736839292546,NA,19.7675633612655,19.671979438776,20.0227289937843,20.060313422009,18.9962068073913,22.7375637969605,19.4026737358378,20.6360284624366,20.1090353127888,20.2031941020201,20.3248074584538,19.7545338770878,19.7050810822971,18.7183887487525,20.6258497789934
"P00879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00880",20.071611684431,NA,20.4814563204313,20.7180128244667,20.6126995584413,20.8296121758526,19.8277958897727,20.3218318615189,21.1843206607375,20.6472739178195,20.8606607283731,NA,NA,NA,24.1656644142558,21.1195952879042,21.5167124081127,21.4256388368978,21.4687155915207,NA,21.672509281314,NA,21.8800721349411,NA
"P00881",19.3690141165944,19.2903547089379,18.4896441508056,19.7050539341558,19.8893455855254,19.8400542479244,NA,19.3903387073957,20.2860270098572,NA,20.3146492494562,NA,19.4872305573409,20.2617012465405,23.4005644704723,20.2018951002258,20.7158566085439,20.5536333018076,20.6591964135054,20.7089342653709,20.1438994139779,NA,19.8612915449756,20.2804047092856
"P00882",19.2091850375916,NA,NA,19.1277308271912,19.09145324435,19.4547685720326,19.2240623712202,19.5179281307085,18.9815479139679,19.8745274861898,19.9775871512361,20.1907542751898,20.2734701014213,20.3026735996359,24.0058255345091,NA,NA,NA,20.967677580762,NA,20.664300366601,20.4537640164407,21.0011466931353,21.0154606262471
"P00883",20.0083164486365,20.4130065657528,19.9003674363973,19.9466634754707,20.3337349405272,20.2296060148038,19.938457960945,NA,19.9083028687777,20.0363045405281,20.143985365427,20.1647773702259,20.1817778109716,20.0573195278494,24.1683345034351,20.2660454577162,20.9047709460209,20.3440130421022,19.9275083706245,20.493891066744,21.0488756297586,21.1725781068667,20.6099794297666,21.3163763010444
"P00884",19.3800417768246,19.643985723903,19.4907111851979,19.8607334599309,19.4318214170256,20.2912304399919,NA,20.6666610020135,20.3838943222106,20.3454373155703,19.4125018784392,NA,20.5277011916,20.7049382526952,22.9541122530168,20.2681628469097,20.5695297959608,NA,NA,21.1000230966598,21.103760713649,NA,20.6460388034523,20.3599371319547
"P00885",18.8438259282891,19.8135049217749,19.2502577688639,19.1085714472885,19.5718518849376,19.2502292824903,NA,19.2149038032757,20.2099047661996,20.1248785985836,19.8773853744683,19.9236697068745,19.177291331898,20.2067560853703,23.1317351984679,19.7833813668236,20.3742960436816,20.4560332697346,20.2691488751277,20.4215764593533,20.5516813221213,20.3681628203739,20.294685659817,20.2465124281714
"P00886",19.9447373153405,19.4554635902168,20.1239218583918,NA,18.9989344376311,20.026089510932,20.4585978010462,20.098908097343,NA,20.4143623513433,20.750281518027,20.9583029540149,19.5457253060135,20.5291133698102,22.8383730447335,19.9119898722576,20.5520234315001,NA,20.6300535426026,20.5057742872756,21.0680370226945,20.5730527897462,NA,20.3746628788504
"P00887",19.0674281292252,18.7335406252108,19.639774777558,19.2707923196341,18.869305716768,19.1633831819831,18.6491233141118,NA,20.0204084718416,19.8831883086412,19.1696438870391,20.020343208016,19.1525712563339,19.2694593113052,22.434897402244,19.0785249113398,20.1015464813752,NA,20.0074529790272,19.5596406150669,19.8578227553125,19.9440387070231,20.0562211030175,20.1634214621481
"P00888",19.7751183868632,19.365143270926,20.3104615616498,20.4437284386343,19.3862634822927,19.8194341530951,19.0681938266553,19.8781754238755,NA,NA,NA,20.2296660774325,20.6882085632386,20.2852399584821,23.0709079668578,19.7799897583923,20.7027381103894,20.1865740566285,20.716809027488,20.497202067463,20.2283192179316,20.0275096596009,20.7659118933437,20.2340715443947
"P00889",19.9550181932073,19.0434003335547,19.5939912949205,19.4889122253717,19.6274941124381,19.8992098953549,19.6605287599597,19.476015069871,20.5601034441978,20.2638361106967,20.3773750218314,19.8523409844773,19.9154631337038,NA,23.2312532503459,19.060713523918,20.5951236856866,19.9205899278357,20.4280748074995,19.8071100346555,20.4881084960496,19.9873288077777,20.1490521617974,20.8774206288531
"P00890",20.6409323165681,NA,19.3036563844478,NA,20.4256566282832,20.2061905489559,20.2363068143004,20.0036230460565,20.4977594686341,NA,20.918262833119,20.3538477799483,NA,20.7188985982385,NA,20.2667277223014,21.1500413215612,20.8922965531388,20.7578541093271,20.0837973341315,21.0789738759724,21.1163382286284,20.6970164106662,20.8856380912686
"P00891",20.3336335088833,NA,19.9423211924926,19.5711209564768,19.3640334582671,19.9822863970989,19.6067990749731,19.7486078407427,20.146140807332,20.4596872101523,20.4548091100327,NA,19.9323580575521,20.1580116380564,23.3408942022757,20.050226866947,20.389910715528,20.6411004484915,19.2197706728514,20.2962687736172,NA,NA,NA,20.191488132129
"P00892",18.9745267149136,19.8646515809644,NA,19.940957966612,19.6446444154994,20.252412808407,20.0056913485028,NA,NA,20.3180345420153,19.7176267638945,20.3101318914598,20.5163413867749,20.1986717152784,23.0845668816612,20.603361215172,20.1693438051167,20.1056009488383,20.6985585840622,20.769133815022,NA,NA,21.3230994213281,20.6188893924607
"P00893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"P00894",19.4207315393501,19.684298629807,19.1921407434874,19.4725692340759,19.1006253828531,19.2165322948839,20.1392020739915,19.8645820568694,20.2624051153947,20.1645627522358,19.9087121704954,NA,19.7142989714824,20.5138300643015,NA,19.7959866087893,20.7684295489093,NA,20.282603929908,NA,20.652972961948,20.3732540741697,19.6878309292944,20.4509443390105
